txt_pl_lem,date
""" mówić Pan bóg: """"podobnie  ulewać  śnieg spadać  niebo    powracać, dopóki  nawodnić Ziemia,  użyźnić    zapewnić urodzaj,   wydawać nasienie  siewca  chleb  jeść,  słowo,  wychodzić  usta ,  wracać   bezowocny, zanim wpierw  dokonać , CO chcieć,   spełnić pomyślnie swój posłannictwo"""". bóg sprawiedliwy wyzwalać  niedola wysławiać razem   Pan, wspólnie wywyższać  imię. szukać pomoc  Pan,    wysłuchać  wyzwolić  wszelki trwoga.spojrzeć  ,  rozpromienić  radość, obliczać   zapłonąć wstyd.  zawołać biedak  Pan  usłyszeć,  uwolnić  wszelki ucisk.oko Pan zwrócić  sprawiedliwy, ucho  otworzyć   wołać. Pan zwracać swój oblicze przeciw zło czynić,  pamięć   wymazać  Ziemia.Pan słyszeć wołać  pomoc  ratować   wszelki udręka. Pan  blisko człowiek skruszyć  serce, ocalać upadły  duch. Jezus powiedzieć  swój uczeń: """"modlić ,   gadatliwy  poganin.  myśleć,   wzgląd  swój wielomówstwo  wysłuchać.   podobny  !  wiedzieć ojciec ,   potrzeba, zanim   poprosić.  zatem   modlić: ojciec ,    niebo,   święcić  imię!  przyjść  królestwo;   wola  spełniać  Ziemia,    niebo.  chleb powszedni dać  ;  przebaczyć   wina,     przebaczać ,  przeciw  zawinić;   dopuścić,  ulec pokusa,   zachować  zły.   przebaczyć człowiek  przewinienie,   przebaczyć ojciec  niebieski.    przebaczyć człowiek, ojciec   przebaczyć    przewinienie""""."" ",2019-03-12
"""Pan przemówić  Jonasz  raz drugi  słowo: """"wstać, iść  niniwy, wielki miasto,  głosić  upomnienie,    zlecać"""". Jonasz wstać  pójść  niniwy,  powiedzieć Pan. niniwa  miasto  rozległy –  trzy dzień droga. począć  Jonasz iść  miasto  dzień droga  wołać,  głosić: """" czterdzieści dzień,  niniwa zostać zburzyć"""".  uwierzyć mieszkaniec niniwy bóg, ogłosić posta  przyoblec   wór  stary  młody. dojść  sprawa  Król niniwy. powstać   tron, zdjąć  siebie płaszcz, przyoblec   wór  usiąść  popiół.  rozkaz Król   dostojnik zarządzić  ogłosić  niniwie, CO następować: """"człowiek  zwierzę, bydło  trzoda    jeść,    paść  woda  pić. człowiek  zwierzę  przyoblec   wór.  żarliwie wołać  bóg! niechaj  odwrócić   swój zły postępowanie   nieprawość,  popełniać swój ręka.  wiedzieć, móc  zwrócić  ulitować bóg, odstąpić  zapalczywość swój gniew,   zginąć? """" zobaczyć bóg  czyn,  odwrócić   zły postępowanie.  ulitować  bóg  niedola,  postanowić   sprowadzić,   zesłać . serce skruszyć  pogardzić, Pan zmiłować   , bóg,  łaskawość swój,  ogrom swój litość zgładzić  nieprawość. obmyć  zupełnie   wina  oczyścić   grzech .stworzyć, bóg,   serce czysty  odnowa   moc duch.  odrzucać   swój oblicze   odbierać  święty duch swój.ofiara     radować,  całopalenie, choćby dać,  przyjąć. boży,  ofiara  duch skruszony, pokorny  skruszyć serce , bóg,  gardzić.  tłum  gromadzić, Jezus zacząć mówić: """" plemię  plemię przewrotny. żądać znak,   znak    Dana, prócz znak Jonasz.   Jonasz stać  znak  mieszkaniec niniwy,   syn człowieczy   plemię. królowa  południe powstanie  sąd przeciw człowiek  plemię  potępić ;    kraniec Ziemia przybyć słuchać mądrość Salomon,        Salomon. człowiek  niniwy powstać  sąd przeciw  plemię  potępić ;   dzięki nawoływać Jonasz  nawrócić,        Jonasz""""."" ",2019-03-13
"""królowa Estera zwrócić   Pan, przejąć niebezpieczeństwo śmierć.  błagać Pan, bóg Izrael, mówić: """"Pan , Król ,   jedyny, wspomóc  samotny, maić   wspomożyciel,  niebezpieczeństwo  niejako   ręka. słyszeć  młodość   pokolenie  ojczysty,  , Pan, wybrać Izrael spośród wszystek naród  ojciec   wszystek  przodek  wieczysty dziedzictwo  uczynić  , CO zapowiedzieć. wspomnieć, Pan, dać  rozpoznać  chwila  udręczenie  dodać  odwaga, Król bóg  władca  wszystek władca. włożyć stosowny mowa   usta  oblicze Lew  zwrócić  serce  nienawiść  wróg ,  zginąć    ,      myśl. wybawić  ręka   wspomóc  opuszczony  maić nikt  , Pan,  wiedzieć """". Pan  wysłuchać,   wzywać   sławić, Pan,   serce,  usłyszeć słowo usta .  śpiewać  psalm wobec anioł, pokłon  oddać   święty przybytek.  sławić  imię  łaska  wierność ,    wywyższyć  imię  obietnica. wysłuchać ,   wzywać, pomnożyć moc  dusza.wybawiać   prawica. Pan    dokonać. Pan, TWA łaska trwać  wiek,  porzucać dzieło ręka swój. Jezus powiedzieć  swój uczeń: """"prosić,    dana; szukać,  znajść; kołatać,  otworzyć .  ,  prosić, otrzymywać;  szukać, znajdować;  kołatać otworzyć.  któryś   syn prosić  chleb,   ,  podać  kamień?   prosić  Ryba,  podać  wąż?   ,  zły , umieść dawać dobry dar swój dziecko,   ileż  ojciec ,    niebo, dać , CO dobry, ,   prosić.  , CO chcieć,   człowiek czynić,    czynić.    istota prawo  prorok""""."" ",2019-03-14
""" Pan, bóg , wielki  straszliwy,  dochowywać wiernie przymierze ,   kochać  przestrzegać  przykazanie. zgrzeszyć, zbłądzić, popełnić nieprawość  zbuntować , odstąpić   przykazanie.   posłuszny  sługa, prorok,  przemawiać   imienie   Król,   przywódca,   przodek    ludność kraj.  , Pan, sprawiedliwość,    wstyd  twarz,       – mieszkaniec Juda  Jerozolima,   Izrael,  bliski  daleki,  wszystek kraj,   wypędzić  powód niewierność,   okazać. Pan! wstyd   twarz,  Król,  przywódca   ojciec,  zgrzeszyć przeciw .  Pan, bóg ,  miłosierny  okazować łaskawość,   zbuntować  przeciw    słuchać głos Pan, bóg ,  postępować  wskazanie,   dać  swój sługa, prorok.  czynić , Pan,   grzech  wiecznie   gniewać?  pamiętać  wino Przodkowo ,  szybko  spotkać  zmiłowanie,    słaby.wspomóc , boży,  zbawca,  chwała  imienie; wyzwolić   odpuścić  grzech  wzgląd  swój imię. jęk pojmany dojść    moc  ramię ocalić  śmierć skazany.  , lud   owca  trzoda,  wielbić   wiek   pokolenie głosić  chwała. Jezus powiedzieć  swój uczeń: """" miłosierny,  ojciec   miłosierny.  sądzić,    sądzić;  potępiać,    potępiony; odpuszczać,    odpuścić. dawać,    dana; miara dobry, ubić, utrząść  wypełnić  brzeg wsypać  zanadrze . odmierzyć    miara,   mierzyć""""."" ",2019-03-18
"""Pan skierować  Natan następujący słowo: „iść  powiedzieć  sługa Dawid:  mówić Pan: """" wypełnić   dzień  spocząć  swój przodek,  wzbudzić   potomek ,  wyjść   wnętrzność,  utwierdzić  królestwo.  zbudować dom imienie ,   utwierdzić tron  królestwo  wiek.    ojciec,     syn.   dom    królestwo  trwać  wiek.  tron  utwierdzić  wiek”.  potomstwo  trwać wiecznie   wiek śpiewać  łaska Pan,  usta  wierność  głosić  wszystek pokolenie.  powiedzieć: """" wiek ugruntować  łaska"""", utrwalić swój wierność  niebiosa.""""zawrzeć przymierze   wybraniec, przysiąc  sługa, Dawid: utrwalić  potomstwo  wiek  tron  umocnić  wszystek pokolenie"""".""""  wołać  : „tyś  ojciec ,  bóg, opoka  zbawienie”.  wiek zachować   łaska  trwały     przymierze"""". Jakub  ojciec Józef, mąż Maryja,   narodzić  Jezus, zwać Chrystus.  narodzenie Jezus Chrystus  .  zaślubiny matka , Maryja,  Józef, wpierw  zamieszkać razem, znaleźć  brzemienny  sprawa duch święty. mąż , Józef,   człowiek prawy   chcieć narazić   zniesławienie, zamierzać oddalić  potajemnie.  powziąć  myśl,  anioł pański ukazać    sen  rzec: „Józef, syn Dawid,  bać  wziąć  siebie Maryja,  małżonka;   duch święty  , CO    począć. porodzić syn,  nadać imię Jezus,   zbawić swój lud   grzech”. zbudzić   sen, Józef uczynić ,   polecić anioł pański."" ",2019-03-19
"""junior 17, 5-10  mówić Pan: """"przeklęty mąż,  pokładać Nadzieja  człowiek    ciało upatrywać swój siła,   Pan odwracać swój serce.   podobny  dziki krzew  step,  dostrzegać,  przychodzić szczęście; wybierać miejsce spalić  pustynia, Ziemia słony  bezludny. błogosławiony mąż,  pokładać ufność  ,  Pan   Nadzieja.   podobny  drzewo zasadzić  woda, CO swój korzenie puszczać  strumień;  obawiać ,  nadejść upał,  zachować zielony liść;   rok posucha  doznawać niepokój   przestawać wydawać owoc. serce  zdradliwy     niepoprawny – któż  zgłębić? , Pan, badać serce  doświadczać nerka,  móc  oddać stosownie   postępować,  owoc  uczynek"""" szczęśliwy człowiek,  ufać  szczęśliwy człowiek,   iść  rada występny,  wchodzić  droga grzesznik   zasiadać  grono szyderca,   prawo pański upodobać siebie  rozmyślać   dzień  noc.   drzewo zasadzić  płynąć woda,  wydawać owoc  swój czas. liście   więdnąć,  , CO czynić,  udany.CO  grzesznik:   plewa,  wiatr rozmiatać.  droga sprawiedliwy   znana,  droga występny zaginąć. Jezus powiedzieć  faryzeusz: """"żyła pewien człowiek bogaty,  ubierać   purpura  bisior  dzień  dzień ucztować wystawnie.  brama  pałac leżeć żebrak pokryć wrzód, imienie Łazarz. pragnąć  nasycić  odpadek  stół bogacz.   pies przychodzić  lizać  wrzód. umrzeć żebrak  Anioł zanieść   łono Abraham. umrzeć  bogacz  zostać pogrzebać.  cierpieć męka  otchłań, podnieść oko, ujrzeć  daleki Abraham  Łazarz   łono.  zawołać: „ojciec Abraham, ulitować     przysłać Łazarz,  koniec swój palec umoczyć  woda  ochłodzić  język,  strasznie cierpieć   płomię”.  Abraham odrzec: „wspomnieć, syn,   życie otrzymać swój dobra,  Łazarz  podobny  – niedola;    doznawać pociecha,   męka cierpieć.  ponadto     zionąć ogromny przepaść,   nikt, choćby chcieć, stąd   przejść  móc  stamtąd  przedostawać   ”. tamten rzec: „prosić  , ojciec, posłać   dom  ojciec. mieć  pięć brat:   ostrzec,     przyjść   miejsce męka”.  Abraham odeprzeć: „maić Mojżesz  prorok, niechże  słuchać!” „, ojciec Abraham – odrzec tamten –     umarły pójść  ,   nawrócić”. odpowiedzieć : „ Mojżesz  prorok  słuchać,  choćby   umarły powstać,  uwierzyć”."" ",2019-03-21
"""rdz 37, 3-4. 12-13a. 17b-28 Izrael miłować Józef   wszystek  swój syn,  urodzić  podeszły  rok. sprawić   długi szata  rękaw. brat Józef, widzieć,  ojciec kochać     wszystek,   znienawidzić,   móc zdobyć   ,  przyjaźnie   rozmawiać.  bracia Józef pójść paść trzoda  sychem, Izrael rzec  : """"czyż  brat  paść trzoda  sychem? chcieć  posłać  """". Józef udać    swój brat  znaleźć   dotain.  ujrzeć   daleki  zanim    przybliżyć, postanowić podstępnie  zgładzić, mówić  siebie: """"  nadchodzić ,  miewać sen!  zabić   wrzucić  którykolwiek studnia,  potem powiedzieć: dziki zwierz  pożreć. zobaczyć, CO    sen!""""   usłyszeć Ruben, postanowić ocalić    ręka; rzec : """" zabijać !""""  mówić Ruben  : """" doprowadzać  rozlew krew. wrzucić   studnia,     pustkowie,   podnosić   ręka"""" –  ,  wybawić    ręka,  potem zwrócić  ojciec.  Józef przybyć  swój brat,  zedrzeć   odzienie – długi szata  rękaw,  mieć  siebie.  pochwycić , wrzucić  studnia: studnia   pusty,  woda. potem zasiąść  posiłek, podnieść oko, ujrzeć  dala iść  gileadu kupiec izmaelskich,  wielbłąd nieść wonny korzeń, żywica  olejek pachnący; ciągnąć , wieźć   Egipt.  Juda rzec  swój brat: """"  przyjść  ,  zabić  brat   ujawnić  zbrodnia? chodzić, sprzedać  izmaelitom!  podnosić ręka  , wszak    brat!""""  usłuchać  bracia.   kupiec madianiccy mijać , bracia, wyciągnąć śpiesznie Józef  studnia, sprzedać  izmaelitom  dwadzieścia sztuka srebro,   zabrać   siebie  Egipt. wspomnieć cud,  Pan bóg zdziałać. Pan przywołać głód  Ziemia  odebrać  zapas chleb. wysłać   mąż: Józef,  sprzedać  niewola.kajdany ścisnąć  noga,  kark zakuć  żelazo,   spełnić  przepowiednia  poświadczyć  słowo pański.Król posłać,   uwolnić, wyzwolić  władca lud. ustanowić  Pan  swój dom, władca  posiadłość swój. Jezus powiedzieć  arcykapłan  stary lud: """"posłuchać  przypowieść:  pewien gospodarz,  założyć Winnica. otoczyć  mur, wykopać   tłocznia, zbudować wieża,  koniec oddać   dzierżawa rolnik  wyjechać.  nadejść czas zbiór, posłać swój sługa  rolnik,  odebrać plon  należny.  rolnik chwycić  sługa   obić, drugi zabić, trzeci  ukamienować.  posłać  sługa,    pierwszy raz,      samo postąpić.  koniec posłać   swój syn,  siebie myśleć: uszanować  syn.  rolnik, zobaczyć syn, mówić  siebie: „  Dziedzic; chodzić, zabić ,  posiąść  dziedzictwo”. chwycić , wyrzucić  Winnica  zabić.   przybyć właściciel Winnica, CO uczynić  ow rolnik?"""" rzec : """"nędznik marnie wytracić,  Winnica oddać  dzierżawa  rolnik, ,    oddawać plon  właściwy pora"""". Jezus  rzec: """"   czytać  pismo: „  kamień,  odrzucić budujący, stać  głowica węgieł. Pan  sprawić,   cud   oko”.  powiadać : królestwo bóg   zabrać,  dany naród,  wydać  owoc"""". arcykapłan  faryzeusz, słuchać  przypowieść, poznać,    mówić.  starać   pochwycić,  bać  tłum,  mieć   prorok."" ",2019-03-22
""" Mojżesz paść owca swój teść imienie jetro, kapłan madianitów, zaprowadzić owca  głąb pustynia  dojść  góra boży horeb.  ukazać   anioł pański  płomień ogień,  środek krzew. Mojżesz widzieć,  krzew płonąć ogień,   spłonąć  .  Mojżesz powiedzieć  siebie: """"podejść,   przyjrzeć temu niezwykły zjawisko.  krzew   spalać?""""   Pan ujrzeć,  podchodzić,   przyjrzeć, zawołać bóg    środek krzew: """"Mojżesz, Mojżesz!""""   odpowiedzieć: """" """". rzec  bóg: """" zbliżać  ! zdjąć sandał  noga,  miejsce,   stać,  Ziemia święty"""". powiedzieć  Pan: """" bóg ojciec , bóg Abraham, bóg Izaak  bóg Jakub"""". Mojżesz zasłonić twarz, bać   zwrócić oko  bóg. Pan mówić: """"dosyć napatrzyć   udręka lud   Egipt  nasłuchać  narzekań   ciemięzca, znać   uciemiężyć. zstąpić,   wyrwać  ręka Egipt  wyprowadzić   Ziemia  Ziemia żyzny  przestronny,  Ziemia,  opływać  mleko  miód"""". Mojżesz  rzec bóg: """" pójść  izraelita  powiedzieć : bóg ojciec  posłać   .     zapytać,    imię,   mieć powiedzieć?"""" odpowiedzieć bóg Mojżesz: """",  """".  dodać: """" powiedzieć syn Izrael:  posłać   """". mówić  bóg  Mojżesz: """" powiedzieć izraelita: Pan, bóg ojciec , bóg Abraham, bóg Izaak  bóg Jakub posłać   .   imię   wiek     zawołać  daleki pokolenie"""". Pan  łaskawy, pełny miłosierdzie błogosławić, dusza , Pan,  , CO   , święty imię . błogosławić, dusza , Pan   zapominać  wszystek  dobrodziejstwo. odpuszczać wszystek  wina  leczyć wszystek choroba.   życie ratować  zguba, obdarzać  łaska  zmiłowanie.dzieło Pan  sprawiedliwy, wszystek uciśniony mieć  swój opieka. droga swój objawić Mojżesz, swój dzieło syn Izrael.miłosierny  Pan  łaskawy, nieskory  gniew   cierpliwy.   wysoko niebo wznosić   Ziemia,  wielki  łaska Pan   czciciel.   czas przyjść  człowiek  donieść Jezus  Galilejczyk,  krew Piłat zmieszać  krew  ofiara. Jezus  odpowiedzieć:""""czyż myśleć,   Galilejczyk  duży grzesznik   mieszkaniec Galilea,   ucierpieć? , powiadać ;     nawrócić, wszystek podobnie zginąć.  myśleć,  ow osiemnaście,   zwalić  wieża  siloam  zabić ,  duży winowajca   mieszkaniec Jeruzalem? , powiadać ;     nawrócić,   samo zginąć"""".  opowiedzieć  następujący przypowieść: """"pewien człowiek mieć zasadzić  swój Winnica figowiec; przyjść  szukać   owoc,   znaleźć. rzec   ogrodnik: „  trzy rok, odkąd przychodzić  szukać owoc   figowiec,   znajdować. wyciąć ,  CO  Ziemia wyjaławiać?”    odpowiedzieć: „Pan,    rok  pozostawić,  okopać   obłożyć nawóz;   wydać owoc.   ,  przyszłość móc  wyciąć”."" ",2019-03-24
"""Pan przemówić  achaza  słowo: „prosić  siebie  znak  Pan, bóg ,   głęboko  otchłań,   wysoko  góra”.  achaz odpowiedzieć: „  prosić    wystawiać Pan  próba”.  rzec Izajasz: „słuchać , dom dawidowy: czyż   naprzykrzać  człowiek,  naprzykrzać    bóg?  Pan  dać  znak:  Panna począć  porodzić syn,  nazwać  imienie Emmanuel,  bóg  ”. przychodzić, bóg, pełnić  wola  chcieć ofiara krwawy  płód Ziemia,  otworzyć  ucho:  żądać całopalenie  ofiara  grzech.  powiedzieć: „ przychodzić. zwój księga    napisać: radość    pełnić  wola,  boży,   prawo mieszkać   serce”. głosić  sprawiedliwość  wielki zgromadzenie   powściągać warga ,    wiedzieć, Pan.sprawiedliwość   kryć  głąb serce, głosić  wierność  pomoc.  taić  łaska   wierność  wielki zgromadzenie. bóg posłać Anioł Gabriel  miasto  Galilea, zwać Nazaret,  dziewica poślubić mąż, imienie Józef,  rod Dawid;  dziewica   imię Maryja. anioł wejść    rzec: „ pozdrowić, pełny łaska, Pan  , błogosławić   niewiasta”.  zmieszać    słowo  rozważać, CO mieć znaczyć  pozdrowienie.  anioł rzec  : „ bać , Maryja, znaleźć  łaska  bóg.  począć  porodzić syn,  nadać imię Jezus.   wielki   nazwać syn wysoki,  Pan bóg dać  tron  praojciec, Dawida.  panować  dom Jakub  wiek,   panowanie   koniec”.   Maryja rzec  anioł: „jakże   stanąć, skoro  znać mąż?” anioł  odpowiedzieć: „duch święty zstąpić    moc najwyższy osłonić .   święty,   narodzić,  nazwać syn boży.    krewny , Elżbieta, począć  swój starość syn     szósty miesiąc ,  uchodzić  niepłodny.  bóg   mieć  niemożliwy”.   rzec Maryja: „  służebnica pański,    stanąć   słowo!”  odejść   anioł."" ",2019-03-25
"""powstać, azariasz   modlić,  otworzyć usta, mówić pośród ogień: """" opuszczać    –  wzgląd  święty  imię  zrywać  przymierze.  odwracać   swój miłosierdzie,  wzgląd   przyjaciel, Abraham, sługa , Izaak,   święty – Izrael.   przyrzec rozmnożyć potomstwo  gwiazda  niebo   piasek  brzeg morze. ,   mały spośród wszystek naród.    poniżyć   Ziemia  powód  grzech.  mieć obecnie władca, prorok  wódz,  całopalenie,  ofiara,  dar pokarmowy,  kadzielny.  mieć  ofiarować  pierwocina  doznać  miłosierdzie.   dusza strapić  duch uniżyć znajść   upodobanie.  całopalenie  Baran  cielec,   tysiąc tłusty owca,  niechaj    ofiara       podobać!  ,  pokładać ufność  ,  móc doznać wstyd.   iść     serce, odczuwać lęk    szukać  oblicze.  zawstydzać ,  postępować    swój łagodność   wielki swój miłosierdzie. wybawić   swój cud  uczynić swój imię sławny, Pan!"""" pamiętać  , miłosierny Pan dać  poznać  droga, Pan, nauczyć  chodzić  ścieżka. prowadzić   prawda  swój pouczenie, bóg  zbawca,   mieć Nadzieja.wspomnieć  swój miłosierdzie, Pan,  swój miłość,  trwać  wiek.    pamiętać  swój miłosierdzie  wzgląd  dobroć , Pan.dobry  Pan  łaskawy,  wskazywać droga grzesznik. pomagać pokorny czynić , uczyć ubogi droga swój. Piotr podejść  Jezus  zapytać: """"Pan,  raz mieć przebaczyć,   brat zawinić wzgląd ?   siedem raz?"""" Jezus  odrzec: """" mówić ,   siedem raz,   siedemdziesiąt siedem raz.  podobny  królestwo niebieski  Król,  chcieć  rozliczyć  swój sługa.  zacząć  rozliczać, przyprowadzić  ,    winny dziesięć tysiąc talent.   mieć    oddać, Pan kazać sprzedać  razem  żona, dziecko    mienie,  dług    odzyskać.  sługa paść   stopa  prosić : „Pan, okazać  cierpliwość,    oddać”. Pan ulitować   ow sługa, uwolnić   dług  darować.   sługa  wyjść, spotkać   współsług,    winny sto denar. chwycić   zacząć dusić, mówić: „oddać,  winien!”  współsługa paść    prosić : „okazać  cierpliwość,  oddać ”.    chcieć,  pójść  wtrącić   więzienie, dopóki  oddać dług. współsłudzy , widzieć, CO  dziać,   zasmucić. pójść  opowiedzieć swój  , CO zajść.  Pan , wezwać , rzec : „sługa niegodziwy! darować    dług,   prosić. czyż       ulitować   swój współsługą,   ulitować   ?”  unieść  gniew, Pan  kazać wydać  kat, dopóki   oddać  dług. podobnie uczynić  ojciec  niebieski,      przebaczyć  serce swój brat""""."" ",2019-03-26
""" mówić Pan: """"dać  przykazanie: „słuchać głos ,    bóg,     naród. chodzić  droga,   rozkazać,     wieść”.   usłuchać   chcieć słuchać  pójść  zatwardziałość swój przewrotny serce; obrócić  plecy,   twarz.  dzień,  przodek  wyjść  Ziemia egipski,  dzień dzisiejszy posyłać   wszystek  sługa, prorok,  dzień, bezustannie,   usłuchać    nadstawiać ucho. uczynić twardy swój kark, stać  zły   przodek. oznajmić  wszystek  słowo,    usłuchać;  wołać  ,   dać  odpowiedź.  powiedzieć : „  naród,   usłuchać głos Pan, swój bóg,   przyjąć pouczenie. przepaść wierność, zniknąć   usta”. słyszeć głos Pan, serce  zatwardzać przyjść, radośnie śpiewać , wznosić okrzyk  chwała opoka  zbawienie. stanąć  oblicze   uwielbienie,  wesele śpiewać  pieśń.przyjść, uwielbiać , padać  twarz, klęknąć  Pan,   stworzyć.     bóg,   lud  pastwisko  owca   ręka.obyście  usłyszeć głos : """"  twardnieć  serce   meriba,   pustynia  dzień massa,   kusić  ojciec, doświadczać ,  widzieć  dzieło"""". Jezus wyrzucać zły duch  człowiek,   niemy.   zły duch wyjść, niemy zacząć mówić  tłum  zdumiony.  niektóry   rzec: """"moc Belzebub, władca zły duch, wyrzucać zły duch"""".  , chcieć  wystawić  próba, domagać    znak  niebo.  , znać  myśl, rzec  : """" królestwo wewnętrznie skłócić pustoszeć  dom  dom  walić.    szatan  siebie  skłócić, jakże  ostać  królestwo? mówić ,    Belzebub wyrzucać zły duch.    moc Belzebub wyrzucać zły duch,  czyj moc wyrzucać   syn?     sędzia.    palec boży wyrzucać zły duch,  istotnie przyjść    królestwo boży.  mocarz uzbroić strzec swój dwór, bezpieczny   mienie.   mocny   nadejść  pokonać ,  zabrać  broń ,   polegać,  rozdać  łupa.     ,  przeciwko ;    zbierać  ,  rozpraszać""""."" ",2019-03-28
"""Pan rzec  Jozue: """" zrzucić   hańba egipski"""". rozłożyć  obóz izraelita  gilgal   obchodzić Pascha czternasty dzień miesiąc wieczor,  step Jerycho. następny dzień Pascha jeść  plon  kraina, chleb przaśny  ziarno prażyć   dzień. manna ustać następny dzień,  zacząć jeść plon  Ziemia.  mieć   izraelita manna,  żywić   rok plon Ziemia kanaan.  zobaczyć,   Pan  dobry  błogosławić Pan  wieczny czas,  chwała     usta. dusza  chlubić  Pan,  słyszeć  pokorny    weselić.wysławiać razem   Pan, wspólnie wywyższać  imię. szukać pomoc  Pan,    wysłuchać  wyzwolić  wszelki trwoga.spojrzeć  ,  rozpromienić  radość, obliczać   zapłonąć wstyd.  zawołać biedak  Pan  usłyszeć,  uwolnić  wszelki ucisk.  ow czas przybliżać   Jezus wszystek celnik  grzesznik,   słuchać.   szemrać faryzeusz  uczony  pismo, mówić: """" przyjmować grzesznik  jadać  """". opowiedzieć   następujący przypowieść: """"pewien człowiek mieć  syn. młody   rzec  ojciec: „ojciec, dać  część własność,    przypadać”. podzielić  majątek  . niedługo potem młody syn, zabrać , odjechać  daleki strona   roztrwonić swój własność, żyć rozrzutnie.    wydać, nastać ciężki głód  ow kraina,    zacząć cierpieć niedostatek. pójść  przystać  służba    obywatel ow kraina,   posłać   swój pole,  paść świnia. pragnąć  napełnić swój żołądek strąk,  żywić  świnia,  nikt    dawać.  zastanowić   rzec: „iluż  najemnik  ojciec mieć  dostatek chleb,    przymierać głód. zabrać   pójść   ojciec,  powiedzieć : ojciec, zgrzeszyć przeciw niebo  wzgląd ;    godny nazywać   syn: uczynić  choćby    najemnik”. zabrać    pójść  swój ojciec.     , ujrzeć   ojciec  wzruszyć  głęboko; wybiec naprzeciw , rzucić    szyja  ucałować .  syn rzec  : „ojciec, zgrzeszyć przeciw niebo  wobec ,    godny nazywać   syn”.  ojciec powiedzieć  swój sługa: „przynieść szybko dobry szata  ubrać ; dać   pierścień  ręka  sandał  noga! przyprowadzić utuczyć cielę  zabić:  ucztować  weselić ,   syn   umarły,   ożyć; zaginąć,  odnaleźć ”.  zacząć  weselić. tymczasem stary  syn przebywać  pole.  wracać   blisko dom, usłyszeć muzyka  tańce. przywołać   sługa  pytać , CO  mieć znaczyć.   rzec: „ brat powrócić,  ojciec  kazać zabić utuczyć cielę,  odzyskać  zdrowy”. rozgniewać      chcieć wejść;  ojciec  wyjść  tłumaczyć .   odpowiedzieć ojciec: „ tyle rok  służyć   przekroczyć   nakaz;     dać koźlę,   zabawić  przyjaciel. skoro  wrócić  syn ,  roztrwonić  majątek  nierządnica, kazać zabić   utuczyć cielę”.    odpowiedzieć: „ dziecko,       , CO ,   należeć.    weselić   cieszyć  ,   brat   umarły,   ożyć; zaginąć,  odnaleźć ”."" ",2019-03-31
