txt_pl_lem,date
"""„Pan mówić: oto nadejść dzień, kiedy wzbudzić Dawid odrośl sprawiedliwy. być panować jako król, postępować roztropnie, i być wykonywać prawo i sprawiedliwość na ziemia. w on dzień Juda dostąpić zbawienie, a Izrael być mieszkać bezpiecznie. to zaś być imię, który go być nazywać: """"Pan nasz sprawiedliwość"""". dlatego oto nadejść dzień, mówić Pan, kiedy nie być już mówić: """"na życie Pan, który wyprowadzić syn Izrael z ziemia egipski!"""" lecz raczej: """"na życie Pan, który wyprowadzić i przywrócić pokolenie dom Izrael z ziemia północny i z wszyscy ziemia, po który on rozproszyć"""", tak że być mogel mieszkać w swój ziemia”. pokój zakwitnąć, kiedy Pan przybyć BożeBoże, przekazać twój sąd Król, a twoja sprawiedliwość syn królewski. aby twoi lud rządzić sprawiedliwie i ubogi według prawa.BożeWyzwoli bowiem biedak, który go wzywać, i ubogi, co nie mój opieka. zmiłować się nad biedny i ubogi, nędzarz ocalić od śmierć.BożeBłogosławiony niech być Pan, bóg Izrael, który sam czynić cud. na wiek niech być błogosławiona on imię, a on chwała niech wypełnić ziemia. z narodzenie Jezus Chrystus być tak. po zaślubiny matka on, Maryja, z Józef, wpierw nim zamieszkały razem, znaleźć się brzemienny za sprawa duch święty. mąż on, Józef, który być człowiek prawa i nie chcieć narazić on na zniesławienie, zamierzać oddalić on potajemnie. gdy powziąć ten myśl, oto anioł pański ukazać on się w sen i rzec: „Józef, syn Dawid, nie bój się wziąć do siebie Maryja, twój małżonka; albowiem z duch święty być to, co się w on począć. porodzić syn, który nadać imię Jezus, on bowiem zbawić swój lud od on grzech”. a stać się to wszystko, aby się wypełnić słowo pańskie powiedzieć przez prorok: „oto dziewica począć i porodzić syn, który nadać imię Emmanuel, to znaczyć """"bóg z my"""". zbudzić się z sen, Józef uczynić tak, jak on polecić anioł pański: wziąć swój małżonka do siebie."" ",2018-12-18
"""w Sorea, w pokolenie Dan, żyła pewien mąż imienie Manoach. żona on była niepłodny i nie rodzić. Anioł pański ukazać się ow kobieta mówić on: „Otoś teraz niepłodny i nie rodzićbyć, ale począć i porodzić syn. lecz odtąd strzec się: nie pić wina ani sycery i nie jeść nic nieczysty. oto począć i porodzić syn, a brzytwa nie dotknąć on głowa, gdyż chłopiec ten być boży nazirejczykiem od chwila urodzenie. on to zacząć wybawiać izraelita z ręka filistyński”. pójść więc kobieta do swój mąż i tak rzec do on: „przyjść do ja mąż boży, który oblicze być jakby oblicze anioł boży, pełny dostojeństwo. nie pytaćbyć go, skąd przybyć, a on nie oznajmić mi swój imienie. rzec do ja: """"oto począć i porodzić syn, lecz odtąd nie pić wina ani sycery, ani nie jeść nic nieczysty, bo chłopiec ten być boży nazirejczykiem od chwila urodzenie aż do swój śmierć"""". porodzić więc ow kobieta syn i nazwać go imienie Samson. chłopiec rosnąć, a Pan on błogosławić. duch zaś Pan począć na on oddziaływać. być opiewać chwała twoja, bóg bądź dla ja skała schronienie i zamek warowny, aby ja ocalić. bo ty być moja opoka i twierdza, bóg mój, wyrwać ja z ręka niegodziwiec.bo ty, mój bóg, być moja nadzieja, Pan, ty ufać od lato młodość. ty byćbyć moja podpora od dzień narodziny, od łono matka moi opiekun.opowiedzieć o potęga Pan, być przypominać tylko twoja sprawiedliwość. bóg, ty ja uczyćbyć od moja młodość i do ten chwila głosić twoja cud. za czas Herod, król Judea, żyła pewien kapłan, imienie Zachariasz, z oddział Abiasza. miał on żona z rod Aaron, a na imię być on Elżbieta. obój były sprawiedliwy wobec bóg i postępować nienagannie według wszyscy przykazanie i przepis pańskie. nie mieć jednak dziecko, ponieważ Elżbieta była niepłodny; obój zaś były już posunąć w lato. kiedy Zachariasz w wyznaczyć dla swój oddział kolej pełnić służba kapłański przed bóg, on zgodnie z zwyczaj kapłański przypaść los, żeby wejść do przybytek pańskie i złożyć ofiara kadzenie. a cały lud modlić się na zewnątrz w czas kadzenie. naraz ukazać on się anioł pański, stojący po prawa strona ołtarz kadzenie. przerazić się na ten widok Zachariasz i strach paść na on. lecz anioł rzec do on: „nie bój się, Zachariasz; twoja prośba zostać wysłuchać: żona twoja Elżbieta urodzić ci syn, który nadać imię Jan. być to dla ty radość i wesele; i wiele z on narodzenie cieszyć się być. być bowiem wielki w oko Pan; wina i sycery pić nie być i już w łono matka napełnić być duch święta. wiele spośród dziecko Izrael nawrócić do Pan, bóg on; on sam pójść przed nim w duch i moc Eliasz, żeby serce ojciec nakłonić ku dziecko, a nieposłuszny do usposobienie sprawiedliwy, by przygotować pan lud doskonały”. na to rzec Zachariasz do anioł: „po czym to poznać? bo ja być już star i moja żona być w podeszły wiek”. odpowiedzieć on anioł: „ja być Gabriel, który stać przed bóg. a zostaćbyć posłać, aby mówić z ty i oznajmić ci ten wieść radosny. a oto być niemy i nie być móc mówić aż do dzień, w który się to stan, bo nie uwierzyćbyć moi słowo, który się spełnić w swoje czas”. lud tymczasem czekało na Zachariasz. i dziwić się, że tak długo zatrzymywać się w przybytek. kiedy wyjść, nie móc do on mówić i zrozumieć, że miał widzenie w przybytek. on zaś dawać im znak i pozostać niemy. a gdy upłynąć dzień on posługa kapłański, powrócić do swój dom. potem żona on, Elżbieta, począć i pozostawać w ukrycie przez piąć miesiąc i mówić: „tak uczynić mi Pan wówczas, kiedy wejrzeć łaskawie i zdjąć z ja hańba w oko człowiek”."" ",2018-12-19
"""Pan przemówić do Achaza ten słowo: „prosić dla siebie o znak od Pan, bóg twój, czy to głęboko w Szeol, czy to wysoko w góra”. lecz Achaz odpowiedzieć: „nie być prosić i nie być wystawiać Pan na próba”. wtedy rzec Izajasz: „słuchać więc, dom dawidowy: czyż mało wy naprzykrzać się człowiek, iż naprzykrzać się także moje bóg? dlatego Pan sam dać wy znak: oto Panna począć i porodzić syn, i nazwa go imienie Emanuel”. przybyć, o Pan, tybyć być Król chwała do Pan należeć ziemia i wszystko, co on napełniać, świat i on mieszkaniec. albowiem on go na morze osadzić i utwierdzić ponad rzeka.kto wstąpić na góra Pan, kto stan w on święta miejsce? człowiek ręka nieskalany i czysty serce, który nie skłonić swój dusza ku marność.on otrzymać błogosławieństwo od Pan i zapłata od bóg, swój zbawca. oto pokolenie ten, który go szukać, który szukać oblicze bóg Jakub. bóg posłać anioł Gabriel do miasto w Galilea, zwać Nazaret, do dziewica poślubić mąż, imienie Józef, z rod Dawid; a dziewica być na imię Maryja. Anioł wejść do on i rzec: „bądź pozdrowiony, pełny łaska, Pan z ty”. on zmieszać się na te słowo i rozważać, co miećby znaczyć to pozdrowienie.ecz anioł rzec do on: „nie bój się, Maryja, znaleźćbyć bowiem łaska u bóg. oto począć i porodzić syn, który nadać imię Jezus. być on wielki i być nazwać syn najwyższy, a Pan bóg dać on tron on ojciec, Dawid. być panować nad dom Jakub na wiek, a on panowanie nie być koniec”. na to Maryja rzec do anioł: „jakże się to stan, skoro nie znać mąż?” Anioł on odpowiedzieć: „duch święty zstąpić na ty i moc najwyższy osłonić ty. dlatego też święta, który się narodzić, być nazwać syn boży. a oto również krewna twoja, Elżbieta, począć w swój starość syn i być już w szósta miesiąc ta, który uchodzić za niepłodny. dla bóg bowiem nie mój nic niemożliwy”. na to rzec Maryja: „oto ja służebnica pański, niech mi się stan według twój słowo”. wtedy odejść od on anioł."" ",2018-12-20
"""miły: jeżeli wiedzieć, że bóg być sprawiedliwy, to uznać również, że każdy, kto postępować sprawiedliwie, pochodzić od on. popatrzeć, jaka miłość obdarzyć my ojciec: zostaćbyć nazwać dziecko boży: i rzeczywiście on być. Świat zaś dlatego my nie znać, że nie poznać on. umiłowany, obecnie być dziecko boży, ale jeszcze się nie ujawnić, czym być. wiedzieć, że gdy się objawić, być do on podobny, bo ujrzeć go taki, jaki być. każdy zaś, kto pokładać w nim nadzieja, uświęcać się, podobnie jak on być święty. każdy, kto grzeszyć, dopuszczać się bezprawie, ponieważ grzech być bezprawie. wiedzieć, że on się objawić po to, aby zgładzić grzech, w nim zaś nie mój grzech. każdy, kto trwać w nim, nie grzeszyć, żaden zaś z ten, który grzeszyć, nie widzieć go ani go nie poznać. Ziemia ujrzeć swój zbawiciel śpiewać pan pieśń nowa, albowiem uczynić cud. zwycięstwo on zgotować on prawica i święta ramia on.ujrzeć wszystek kraniec ziemia zbawienie bóg nasze. wołać z radość na cześć Pan, cały ziemia, ciesać się, weselić i grać.śpiewać pan przy wtór cytra, przy wtór cytra i przy dźwięk harfa. przy trąba i przy dźwięk róg, na oko Pan i Król się radować. nazajutrz Jan zobaczyć Jezus, nadchodzić ku on, i rzec: „oto baranek boży, który gładź grzech świat. to być ten, o który powiedziećbyć: """"po ja przyjść mąż, który ja przewyższyć godność, gdyż być wczesno od ja"""". ja go przedtem nie znaćbyć, ale przyjśćbyć chrzcić woda w tym cel, aby on się objawić Izrael"""". Jan dać taki świadectwo: """"ujrzećbyć duch, który jak gołębica zstępować z niebo i spocząć na nim. ja go przedtem nie znaćbyć, ale ten, który ja posłać, abybyć chrzcić woda, powiedzieć do ja: """"ten, nad który ujrzeć duch zstępować i spoczywać nad nim, być tym, który chrzcić duch święta"""". ja to ujrzećbyć i dawać świadectwo, że on być syn boży”."" ",2019-01-03
"""powstanie, świecić, Jeruzalem, bo przyjść twój światło i chwała Pan rozbłyskać nad ty. bo oto ciemność okrywa ziemia i gęsty mrok spowijać lud, a ponad ty jaśnieć Pan i on chwała jawić się nad ty. i pójść naród do twoje światła, król do blask twoje wschód. podnieść oko wokoło i popatrzeć: ci wszyscy zebrać zdążać do ty. twoi syn przychodzić z daleki, na ręka nieść twój córka. wtedy zobaczyć i promienieć być, zadrżeć i rozszerzyć się twoja serce, bo do ty napłynąć bogactwo zamorski, zasoby naród przyjść ku ty. zalać ty mnogość wielbłąd, dromader z Madianu i z Efy. wszyscy on przybyć z Saba, ofiarować złoto i kadzidło, nucić radośnie hymn na cześć Pan. uwielbić Pan wszystek lud ziemia bóg, przekazać twój sąd Król, a twoja sprawiedliwość syn królewski. aby twoi lud rządzić sprawiedliwie i ubogi według prawa.za dzień on zakwitnąć sprawiedliwość, i wielki pokój, aż księżyc nie zgasnąć. być panować od morze do morze, od rzeka aż po kraniec ziemia.Król Tarszisz i wyspa przynieść dar, król Szeby i Saba złozić danina. i oddać on pokłon wszyscy król, wszystek naród być on służyć.wyzwolić bowiem biedak, który go wzywać, i ubogi, co nie mój opieka. zmiłować się nad biedny i ubogi, nędzarz ocalić od śmierć. gdy Jezus narodzić się w Betlejem w Judea za panowanie król Herod, oto mędrzec z wschód przybyły do Jerozolima i pytać: „gdzie być nowo narodzić król żydowski? ujrzećbyć bowiem on gwiazda na wschód i przybyćbyć oddać on pokłon”. skoro usłyszeć to król Herod, przerazić się, a z nim cały Jerozolima. zebrać więc wszyscy arcykapłan i uczona lud i wypytywać on, gdzie mój się narodzić Mesjasz. ci on odpowiedzieć: „w Betlejem judzki, bo tak napisać prorok: a ty, Betlejem, ziemia Juda, nie być zgoła lichy spośród główny miast Juda, albowiem z ty wyjść władca, który być pasterz lud mój, Izrael”. wtedy Herod przywołać potajemnie mędrzec i wypytać on dokładnie o czas ukazać się gwiazda. a kierować on do Betlejem, rzec: „udać się tam i wypytywać starannie o dziecię, a gdy on znajść, donieść mi, abybyć i ja móc pójść i oddać on pokłon”. on zaś wysłuchać król, ruszyć w droga. a oto gwiazda, który widzieć na wschód, iść przed on, aż przyszły i zatrzymać się nad miejsce, gdzie być dziecię. gdy ujrzeć gwiazda, bardzo się uradować. wejść do dom i zobaczyć dziecię z matka on, Maryja; upadły na twarz i oddal on pokłon. i otworzyć swój skarb, ofiarować on dar: złoto, kadzidło i mirra. a otrzymać w sen nakaz, żeby nie wracać do Herod, inny droga udały się do ojczyzna."" ",2019-01-06
"""umiłowany, miłować się wzajemnie, ponieważ miłość być z bóg, a każdy, kto miłować, narodzić się z bóg i znać bóg. kto nie miłować, nie znać bóg, bo bóg być miłość. w tym objawić się miłość bóg ku my, że zesłać syn swój jednorodzony na świat, abybyć życie mieć dzięki on. w tym przejawiać się miłość, że nie my umiłowaćbyć bóg, ale że on sam my umiłować i posłać syn swoje jako ofiara przebłagalny za nasze grzech. uwielbić Pan wszystek lud ziemia bóg, przekazać twój sąd Król, a twoja sprawiedliwość syn królewski. aby twoi lud rządzić sprawiedliwie i ubogi według prawa.niech góra przynieść lud pokój, a wzgórze sprawiedliwość. otocz opieka uciśniony z lud, być ratować dziecko biedak.za dzień on zakwitnąć sprawiedliwość i wielki pokój, aż księżyc nie zgasnąć. być panować od morze do morze, od rzeka aż po kraniec ziemia. gdy Jezus ujrzeć wielki tłum, ogarnąć go litość nad on; były bowiem jak owca nie maić pasterz. i zacząć on nauczać. a gdy pora była już późny, przystąpić do on uczeń i rzec: „miejsce być puste, a pora już późny. odprawa on. niech iść do okoliczny osiedle i wieś, a kupia siebie coś do jedzenie”. lecz on im odpowiedzieć: „wy dać im jeść”. rzec on: „mama pójść i za dwieście denar kupić chleb, żeby im dać jeść?” on on spytać: „ile mat chleb? iść, zobaczyć !” gdy się upewnić, rzec: „piąć i dwa ryba”. wtedy polecić im wszyscy usiąść gromada na zielony trawa. i rozłożyć się gromada przy gromada, po sto i po pięćdziesiąt. a wziąć piąć chleb i dwa ryba, spojrzeć w niebo, odmówić błogosławieństwo, połamać chleb i dawać uczeń, by kładnąć przed on. także dwa ryba rozdzielić między wszyscy. jedla wszyscy do sytość i zebrać jeszcze dwanaście pełny kosz ułomek i ostatek z ryba. a ten, który jedla chleb, być piąć tysiąc mężczyzna."" ",2019-01-08
"""umiłowany, jeśli bóg tak my umiłować, to i my winienbyć się wzajemnie miłować. nikt nigdy bóg nie oglądać. jeżeli miłować się wzajemnie, bóg trwać w my i miłość ku on być w my doskonały. poznawać, że my trwać w nim, a on w my, bo udzielić my z swój duch. my także widziećbyć i świadczyć, że ojciec zesłać syn jako zbawiciel świat. jeśli kto wyznawać, że Jezus być syn boży, to bóg trwać w nim, a on w bóg. mybyć poznać i uwierzyć miłość, jaka bóg mój ku my. bóg być miłość: kto trwać w miłość, trwać w bóg, a bóg trwać w nim. przez to miłość osiągać w my kres doskonałość, ponieważ tak, jak on być w niebo, i my być na tym świat. w miłość nie mój lęk, lecz doskonały miłość usuwać lęk, ponieważ lęk kojarzyć się z kara. ten zaś, kto się lękać, nie wydoskonalić się w miłość. uwielbić Pan wszystek lud ziemia bóg, przekazać twój sąd Król, a twoja sprawiedliwość syn królewski. aby twoi lud rządzić sprawiedliwie i ubogi według prawa.Król Tarszisz i wyspa przynieść dar, król Szeby i Saba złozić danina. i oddać on pokłon wszyscy król, wszystek naród być on służyć.wyzwolić bowiem biedak, który go wzywać, i ubogi, co nie mój opieka. zmiłować się nad biedny i ubogi, nędzarz ocalić od śmierć. kiedy Jezus nasycić piąć tysiąc mężczyzna, zaraz przynaglić swój uczeń, żeby wsiąść do łódź i wyprzedzić go na drugi brzeg, do Betsaida, zanim odprawić tłum. gdy rozstać się z on, odejść na góra, aby się modlić. wieczór zapaść, łódź była na środek jezioro, a on sam jeden na ląd. widzieć, jak się trudzić przy wiosłować, bo wiatr być im przeciwny, około czwarta straż nocny przyjść do on, kroczyć po jezioro, i chcieć on minąć. on zaś, gdy go ujrzeć kroczący po jezioro, myśleć, że to zjawa, i zacząć krzyczeć. widzieć go bowiem wszyscy i zatrwożyć się. lecz on zaraz przemówić do on: „odwaga, ja być, nie bać się”. i wejść do on do łódź, a wiatr się uciszyć. on tym bardziej były zdumiony w dusza, że nie zrozumieć sprawa z chleb, gdyż umysł on być otępiały."" ",2019-01-09
"""miły: my miłować bóg, ponieważ bóg sam pierwszy my umiłować. jeśliby ktoś mówić: „miłować bóg”, a brat swój nienawidzić, być kłamca, albowiem kto nie miłować brat swój, który widzieć, nie może miłować bóg, który nie widzieć. taki zaś mama od on przykazanie, aby ten, kto miłować bóg, miłować też i brat swój. każdy, kto wierzyć, że Jezus być Mesjasz, z bóg się narodzić i każdy miłować to, który dać życie, miłować również to, który życie od on otrzymać. po tym poznawać, że miłować dziecko bóg, gdy miłować bóg i wypełniać on przykazanie, albowiem miłość względem bóg polegać na spełniać on przykazanie, przykazanie on nie być ciężki. wszystko bowiem, co z bóg zrodzić, zwyciężać świat, tym właśnie zwycięstwo, który zwyciężyć świat, być nasz wiara. uwielbić Pan wszystek lud ziemia bóg, przekazać twój sąd Król, a twoja sprawiedliwość syn królewski. aby twoi lud rządzić sprawiedliwie i ubogi według prawa.wybawić on od krzywda i ucisk a krew on cenny być w on oko. zawsze być się modlić za on, nieustannie on błogosławić.niech on imię trwać na wiek; jak długo świecić słońce, niech trwać on imię. niech on imienie wzajemnie się błogosławić. niech wszystek naród ziemia życzyć on szczęście! Jezus powrócić w moc duch do Galilea, a wieść o nim rozejść się po cały okolica. on zaś nauczać w on synagoga, wysławiać przez wszyscy. przyjść również do Nazaret, gdzie się wychować. w dzienia szabat udać się swoje zwyczaj do synagoga i powstać, aby czytać. podać on księga prorok Izajasz. rozwinąć księga, natrafić na miejsce, gdzie być napisać: „duch pański spoczywać na ja, ponieważ ja namaścić i posłać ja, abybyć ubogi nieść dobry nowina, więzień głosić wolność, a niewidoma przejrzeć; abybyć uciśniony odsyłać wolne, abybyć obwoływać rok łaska od Pan”. zwinąć księga oddać sługa i usiąść; a oko wszyscy w synagoga były w nim utkwić. począć więc mówić do on: „dziś spełnić się te słowo pismo, któreście słyszeć”. a wszyscy przyświadczać on i dziwić się pełny wdzięk słowo, który płynąć z usta on."" ",2019-01-10
"""to mówić Pan bóg: """"oto ja wysłać anioł mój, aby przygotować droga przed ja, a potem nagle przybyć do swój świątynia Pan, który wy oczekiwać, i Anioł przymierze, który pragnąć. oto nadejść, mówić Pan zastęp. ale kto przetrwać dzienia on nadejście i kto się ostoja, gdy się ukazać? albowiem on być jak ogień złotnik i jak ług farbiarz. usiąść więc, jakby miał przetapiać i oczyszczać srebro, i oczyścić syn Lewi, i przecedzić on jak złoto i srebro, a wtedy być składać pan ofiara sprawiedliwy. wtedy być miła pan ofiara Juda i Jeruzalem jak za dawny dzień i lato starożytny"""". Pan bóg zastęp, on być Król chwała Bramah, podnieść swój szczyt, unieść się, odwieczny podwoj, aby móc wkroczyć Król chwała. kto być tym Król chwała? Pan, dzielny i potężny,Pan, potężny w boj.Bramah, podnieść swój szczyt, unieść się, odwieczny podwoj, aby móc wkroczyć Król chwała. kto być tym Król chwała? Pan zastęp: on być Król chwała.błogosławić, dusza moja, Pan, bóg mój, Pan, ty być bardzo wielki! odziać w majestat i piękno, światło okryty jak płaszcz.chmura być twoi rydwan, przechadzać się na skrzydło wiatr. wicher używać za swój poseł, sługa twoi ogień i płomień.jak liczny być dzieło twoja, Pan! ty wszystko mądrze uczynićbyć, ziemia być pełny twoi stworzenie. oto być mor, ogromny i szeroki, a w nim żyjątko bez lik, zwierzę wielki i mała.wszystko to czekać na ty, bybyć dać im pokarm w właściwy czas. gdy im dawać, zbierać, gdy otwierać swój ręka, sycić się twój dobro.kiedy odbierać im oddech, marnieć i w proch się obracać. stwarzać on, napełniać swój duch, i odnawiać oblicze ziemia. gdy upłynąć dzień oczyszczenie Maryja według prawa mojżeszowy, rodzic przynieść Jezus do Jerozolima, aby go przedstawić pan. tak bowiem być napisać w prawie pańskie: """"każdy pierworodny dziecko płeć męski być poświęcony pan"""". mieć również złożyć w ofiara para synogarlica albo dwa młoda gołąb, zgodnie z przepis prawa pańskie. a żyła w Jerozolima człowiek, imienie Symeon. być to człowiek sprawiedliwy i pobożny, wyczekiwać pociecha Izrael, a duch święty spoczywać na nim. on duch święty objawić, że nie ujrzeć śmierć, aż nie zobaczyć Mesjasz pańskie. za natchnienie więc duch przyjść do świątynia. a gdy rodzic wnosić dzieciątko Jezus, aby postąpić z nim według zwyczaj prawa, on wziąć on w objęcia, błogosławić bóg i mówić: gdy upłynąć dzień oczyszczenie Maryja według prawa mojżeszowy, rodzic przynieść Jezus do Jerozolima, aby go przedstawić pan. tak bowiem być napisać w prawie pańskie: """"teraz, o władca, pozwolić odejść sługa twój w pokój, według twoje słowo. bo moja oko ujrzeć twoja zbawienie, któryś przygotować wobec wszyscy naród: światło na oświecenie pogan i chwała lud twój, Izrael"""". a on ojciec i matka dziwić się temu, co o nim mówić. Symeon zaś błogosławić on i rzec do Maryja, matka on: """"oto ten przeznaczyć być na upadek i na powstanie wiele w Izrael i na znak, który sprzeciwiać się być. a twoja dusza miecz przeniknąć, aby na jaw wyjść zamysł serce wiele"""". była tam również prorokini Anna, córka Fanuela z pokolenie Asera, bardzo podeszły w lato. od swój panieństwo siedem lato żyła z mąż i pozostawać wdowa. liczyć już osiemdziesiąty czwarty rok życie. nie rozstawać się z świątynia, służyć bóg w post i modlitwa dzień i noc. przyjść w ten właśnie chwila, sławić bóg i mówić o nim wszyscy, który oczekiwać wyzwolenie Jerozolima. a gdy wypełnić wszystko według prawa pańskie, wrócić do Galilea, do swój miasto Nazaret. dziecię zaś rosnąć i nabierać moc, napełniać się mądrość, a łaska boży spoczywać na nim."" ",2019-01-13
"""nie anioł bóg poddać przyszły świat, o który mówić. ktoś to gdzieś potwierdzić uroczyście, mówić: """"czym być człowiek, że pamiętać o nim, albo syn człowieczy, że się troszczyć o on; mało co mniejszy uczynićbyć go od anioł, chwała i cześć go uwieńczyćbyć. wszystko poddaćbyć pod on stop"""". ponieważ zaś poddać on wszystko, nic nie zostawić, co by nie być on poddana. teraz wszakże nie widzieć jeszcze, aby wszystko być on poddana. widzieć natomiast Jezus, który mało co od anioł być mniejszy, chwała i cześć uwieńczyć za męka śmierć, iż z łaska boży zaznać śmierć za każdy człowiek. przystać bowiem temu, dla który wszystko i przez który wszystko istnieć, który wiele syn do chwała doprowadzać, aby przewodnik on zbawienie udoskonalić przez cierpienie. tak bowiem ten, który uświęcać, jak ci, który maja być uświęcić, od jeden wszyscy pochodzić. z ten to przyczyna nie wstydzić się nazywać on brat swój, mówić: """"oznajmić imię twoja bracia moi, pośrodku zgromadzenie być ty wychwalać"""". daćbyć syn władza nad swój dzieło o Pan, nasz Pan, jak przedziwny być twoja imię po cały ziemia. czym być człowiek, że o nim pamiętać, czym syn człowieczy, że troszczyć się o on?uczynićbyć go niewiele mniejszy od anioł, uwieńczyćbyć go cześć i chwała. obdarzyćbyć go władza nad dzieło ręka twoi, wszystko złożyćbyć pod on stop:owca i bydło wszelaki, i dziki zwierzę, ptak niebieski i ryba morski, wszystko, co szlak morze przemierzać. w Kafarnaum Jezus w szabat wejść do synagoga i nauczać. zdumiewać się on nauka: uczyć on bowiem jak ten, który mój władza, a nie jak uczony w pismo. być właśnie w on synagoga człowiek opętany przez duch nieczysty. zacząć on wołać: """"czego chcieć od my, Jezus nazarejczyk? przyjśćbyć my zgubić. wiedzieć, kto być: święty bóg"""". lecz Jezus rozkazać on surowo: """"milczeć i wyjść z on!"""" wtedy duch nieczysty zacząć nim miotać i z głośny krzyk wyjść z on. a wszyscy się zdumieć, tak że jeden drugi pytać: """"co to być? nowa jakiś nauka z moc. nawet duch nieczysta rozkazować i być on posłuszny"""". i wnet rozejść się wieść o nim wszędzie po cały okoliczny kraina galilejski."" ",2019-01-15
