txt_pl_lem,date
"""„Pan mówić: oto nadejść dzień, kiedy wzbudzić Dawid odrośl sprawiedliwy. być panować jako Król, postępować roztropnie, i być wykonywać prawo i sprawiedliwość na Ziemia. w on dzień Juda dostąpić zbawienie, a Izrael być mieszkać bezpiecznie. to zaś być imię, który on być nazywać: """"Pan nasz sprawiedliwość"""". dlatego oto nadejść dzień, mówić Pan, kiedy nie być już mówić: """"na życie Pan, który wyprowadzić syn Izrael z Ziemia egipski!"""" lecz raczy: """"na życie Pan, który wyprowadzić i przywrócić pokolenie dom Izrael z Ziemia północny i z wszystek Ziemia, po który on rozproszyć"""", tak że być móc mieszkać w swój Ziemia”. pokój zakwitnąć, kiedy Pan przybyć bożeboże, przekazać twój sąd Król, a twój sprawiedliwość syn królewski. aby twój lud rządzić sprawiedliwie i ubogi według prawo.bożewyzwoli bowiem biedak, który on wzywać, i ubogi, CO nie mieć opieka. zmiłować się nad biedny i ubogi, nędzarz ocalić od śmierć.bożebłogosławiony niech być Pan, bóg Izrael, który sam czynić cud. na wiek niech być błogosławiony on imię, a on chwała niech wypełnić Ziemia. z narodzenie Jezus Chrystus być tak. po zaślubiny matka on, Maryja, z Józef, wpierw on zamieszkać razem, znaleźć się brzemienny za sprawa duch święty. mąż on, Józef, który być człowiek prawy i nie chcieć narazić on na zniesławienie, zamierzać oddalić on potajemnie. gdy powziąć ten myśl, oto anioł pański ukazać on się w sen i rzec: „Józef, syn Dawid, nie bać się wziąć do siebie Maryja, twój małżonka; albowiem z duch święty być to, CO się w on począć. porodzić syn, który nadać imię Jezus, on bowiem zbawić swój lud od on grzech”. a stać się ten wszystko, aby się wypełnić słowo pański powiedzieć przez prorok: „oto dziewica począć i porodzić syn, który nadać imię Emmanuel, to znaczyć """"bóg z my"""". zbudzić się z sen, Józef uczynić tak, jak on polecić Anioł pański: wziąć swój małżonka do siebie."" ",2018-12-18
"""w sorea, w pokolenie Dan, żyć pewien mąż imienie manoach. żona on być niepłodny i nie rodzić. anioł pański ukazać się ow kobieta mówić on: „otoś teraz niepłodny i nie rodzićbyć, ale począć i porodzić syn. lecz odtąd strzec się: nie pić wino ani sycery i nie jeść nic nieczysty. oto począć i porodzić syn, a brzytwa nie dotknąć on głowa, gdyż chłopiec ten być boży nazirejczykiem od chwila urodzenie. on to zacząć wybawiać izraelita z ręka filistyński”. pójść więc kobieta do swój mąż i tak rzec do on: „przyjść do ja mąż boży, który oblicze być jakby oblicze anioł boży, pełny dostojeństwo. nie pytaćbyć on, skąd przybyć, a on nie oznajmić ja swój imienie. rzec do ja: """"oto począć i porodzić syn, lecz odtąd nie pić wino ani sycery, ani nie jeść nic nieczysty, bo chłopiec ten być boży nazirejczykiem od chwila urodzenie aż do swój śmierć"""". porodzić więc ow kobieta syn i nazwać on imienie Samson. chłopiec rosnąć, a Pan on błogosławić. duch zaś Pan począć na on oddziaływać. być opiewać chwała twój, bóg być dla ja skała schronienie i zamek warowny, aby ja ocalić. bo ty być mój opoka i twierdzić, bóg mój, wyrwać ja z ręka niegodziwiec.bo ty, mój boży, być mój Nadzieja, Pan, ty ufać od rok młodość. ty byćbyć mój podpora od dzień narodziny, od łono matka mój opiekun.opowiedzieć o potęga Pan, być przypominać tylko twój sprawiedliwość. bóg, ty ja uczyćbyć od mój młodość i do ten chwila głosić twój cud. za czas Herod, Król Judea, żyć pewien kapłan, imienie Zachariasz, z oddział abiasza. mieć on żona z rod Aaron, a na imię być on Elżbieta. oba być sprawiedliwy wobec bóg i postępować nienagannie według wszystek przykazanie i przepis pański. nie mieć jednak dziecko, ponieważ Elżbieta być niepłodny; oba zaś być już posunąć w rok. kiedy Zachariasz w wyznaczyć dla swój oddział kolej pełnić służba kapłański przed bóg, on zgodnie z zwyczaj kapłański przypaść los, żeby wejść do przybytek pański i złożyć ofiara kadzenie. a cały lud modlić się na zewnątrz w czas kadzenie. naraz ukazać on się anioł pański, stać po prawy strona ołtarz kadzenie. przerazić się na ten widok Zachariasz i strach paść na on. lecz anioł rzec do on: „nie bać się, Zachariasz; twój prośba zostać wysłuchać: żona twój Elżbieta urodzić ty syn, który nadać imię Jan. być to dla ty radość i wesele; i wiele z on narodzenie cieszyć się być. być bowiem wielki w oko Pan; wina i sycery pić nie być i już w łono matka napełnić być duch święty. wiele spośród dziecko Izrael nawrócić do Pan, bóg on; on sam pójść przed on w duch i moc Eliasz, żeby serce ojciec nakłonić ku dziecko, a nieposłuszny do usposobić sprawiedliwy, by przygotować pan lud doskonały”. na to rzec Zachariasz do anioł: „po co to poznać? bo ja być już stary i mój żona być w podeszły wiek”. odpowiedzieć on anioł: „ja być Gabriel, który stać przed bóg. a zostaćbyć posłać, aby mówić z ty i oznajmić ty ten wieść radosny. a oto być niemy i nie być móc mówić aż do dzień, w który się to stanąć, bo nie uwierzyćbyć mój słowo, który się spełnić w swój czas”. lud tymczasem czekać na Zachariasz. i dziwić się, że tak długo zatrzymywać się w przybytek. kiedy wyjść, nie móc do on mówić i zrozumieć, że mieć widzieć w przybytek. on zaś dawać on znak i pozostać niemy. a gdy upłynąć dzień on posługa kapłański, powrócić do swój dom. potem żona on, Elżbieta, począć i pozostawać w ukryć przez pięć miesiąc i mówić: „tak uczynić ja Pan wówczas, kiedy wejrzeć łaskawie i zdjąć z ja hańba w oko człowiek”."" ",2018-12-19
"""Pan przemówić do achaza ten słowo: „prosić dla siebie o znak od Pan, bóg twój, czy to głęboko w Szeol, czy to wysoko w góra”. lecz achaz odpowiedzieć: „nie być prosić i nie być wystawiać Pan na próba”. wtedy rzec Izajasz: „słuchać więc, dom dawidowy: czyż mało wy naprzykrzać się człowiek, iż naprzykrzać się także mój bóg? dlatego Pan sam dać wy znak: oto Panna począć i porodzić syn, i nazwać on imienie Emanuel”. przybyć, o Pan, tyś być Król chwała do Pan należeć Ziemia i wszystko, CO on napełniać, Świat i on mieszkaniec. albowiem on on na morze osadzić i utwierdzić ponad rzeka.kto wstąpić na góra Pan, kto stanąć w on święty miejsce? człowiek ręka nieskalany i czysty serce, który nie skłonić swój dusza ku marność.on otrzymać błogosławieństwo od Pan i zapłata od bóg, swój zbawca. oto pokolenie ten, który on szukać, który szukać oblicze bóg Jakub. bóg posłać Anioł Gabriel do miasto w Galilea, zwać Nazaret, do dziewica poślubić mąż, imienie Józef, z rod Dawid; a dziewica być na imię Maryja. anioł wejść do on i rzec: „być pozdrowić, pełny łaska, Pan z ty”. on zmieszać się na ten słowo i rozważać, CO miećby znaczyć to pozdrowienie.ecz anioł rzec do on: „nie bać się, Maryja, znaleźćbyć bowiem łaska u bóg. oto począć i porodzić syn, który nadać imię Jezus. być on wielki i być nazwać syn wysoki, a Pan bóg dać on tron on ojciec, Dawida. być panować nad dom Jakub na wiek, a on panowanie nie być koniec”. na to Maryja rzec do anioł: „jakże się to stanąć, skoro nie znać mąż?” anioł on odpowiedzieć: „duch święty zstąpić na ty i moc najwyższy osłonić ty. dlatego też święty, który się narodzić, być nazwać syn boży. a oto również krewny twój, Elżbieta, począć w swój starość syn i być już w szósty miesiąc ten, który uchodzić za niepłodny. dla bóg bowiem nie mieć nic niemożliwy”. na to rzec Maryja: „oto ja służebnica pański, niech ja się stanąć według twój słowo”. wtedy odejść od on anioł."" ",2018-12-20
"""miły: jeżeli wiedzieć, że bóg być sprawiedliwy, to uznać również, że każdy, kto postępować sprawiedliwie, pochodzić od on. popatrzeć, jaki miłość obdarzyć my ojciec: zostaćbyć nazwać dziecko boży: i rzeczywiście on być. Świat zaś dlatego my nie znać, że nie poznać on. umiłowany, obecnie być dziecko boży, ale jeszcze się nie ujawnić, co być. wiedzieć, że gdy się objawić, być do on podobny, bo ujrzeć on taki, jaki być. każdy zaś, kto pokładać w on Nadzieja, uświęcać się, podobnie jak on być święty. każdy, kto grzeszyć, dopuszczać się bezprawie, ponieważ grzech być bezprawie. wiedzieć, że on się objawić po to, aby zgładzić grzech, w on zaś nie mieć grzech. każdy, kto trwać w on, nie grzeszyć, żaden zaś z ten, który grzeszyć, nie widzieć on ani on nie poznać. Ziemia ujrzeć swój zbawiciel śpiewać pan pieśń nowy, albowiem uczynić cud. zwycięstwo on zgotować on prawica i święty ramię on.ujrzeć wszystek kraniec Ziemia zbawić bóg nasz. wołać z radość na cześć Pan, cały Ziemia, ciesać się, weselić i grać.śpiewać pan przy wtór cytra, przy wtór cytra i przy dźwięk harfa. przy trąba i przy dźwięk róg, na oko Pan i Król się radować. nazajutrz Jan zobaczyć Jezus, nadchodzić ku on, i rzec: „oto baranek boży, który gładzić grzech świat. to być ten, o który powiedziećbyć: """"po ja przyjść mąż, który ja przewyższyć godność, gdyż być wczesno od ja"""". ja on przedtem nie znaćbyć, ale przyjśćbyć chrzcić woda w ten cel, aby on się objawić Izrael"""". Jan dać taki świadectwo: """"ujrzećbyć duch, który jak gołębica zstępować z niebo i spocząć na on. ja on przedtem nie znaćbyć, ale ten, który ja posłać, abybyć chrzcić woda, powiedzieć do ja: """"ten, nad który ujrzeć duch zstępować i spoczywać nad on, być to, który chrzcić duch święty"""". ja to ujrzećbyć i dawać świadectwo, że on być syn boży”."" ",2019-01-03
"""powstanie, Świecie, Jeruzalem, bo przyjść twój światło i chwała Pan rozbłyskać nad ty. bo oto ciemność okrywać Ziemia i gęsty mrok spowijać lud, a ponad ty jaśnieć Pan i on chwała jawić się nad ty. i pójść naród do twój światło, Król do blask twój wschód. podnieść oko wokoło i popatrzeć: ten wszyscy zebrać zdążać do ty. twój syn przychodzić z daleki, na ręka nieść twój córka. wtedy zobaczyć i promienieć być, zadrżeć i rozszerzyć się twój serce, bo do ty napłynąć bogactwo zamorski, zasób naród przyjść ku ty. zalać ty mnogość wielbłąd, dromader z madianu i z efy. wszystek on przybyć z Saba, ofiarować złoto i kadzidło, nucić radośnie hymn na cześć Pan. uwielbić Pan wszystek lud Ziemia boży, przekazać twój sąd Król, a twój sprawiedliwość syn królewski. aby twój lud rządzić sprawiedliwie i ubogi według prawo.za dzień on zakwitnąć sprawiedliwość, i wielki pokój, aż Księżyc nie zgasnąć. być panować od morze do morze, od rzeka aż po kraniec Ziemia.Król tarszisz i wyspa przynieść dar, Król szeby i Saba złozić danina. i oddać on pokłon wszystek Król, wszystek naród być on służyć.wyzwolić bowiem biedak, który on wzywać, i ubogi, CO nie mieć opieka. zmiłować się nad biedny i ubogi, nędzarz ocalić od śmierć. gdy Jezus narodzić się w Betlejem w Judea za panować Król Herod, oto mędrzec z wschód przybyć do Jerozolima i pytać: „gdzie być nowo narodzić Król żydowski? ujrzećbyć bowiem on gwiazda na wschód i przybyćbyć oddać on pokłon”. skoro usłyszeć to Król Herod, przerazić się, a z on cały Jerozolima. zebrać więc wszystek arcykapłan i uczony lud i wypytywać on, gdzie mieć się narodzić mesjasz. ten on odpowiedzieć: „w Betlejem judzki, bo tak napisać prorok: a ty, Betlejem, Ziemia Juda, nie być zgoła lichy spośród główny miasto Juda, albowiem z ty wyjść władca, który być pasterz lud mój, Izrael”. wtedy Herod przywołać potajemnie mędrzec i wypytać on dokładnie o czas ukazać się gwiazda. a kierować on do Betlejem, rzec: „udać się tam i wypytywać starannie o dziecię, a gdy on znajść, donieść ja, abybyć i ja móc pójść i oddać on pokłon”. on zaś wysłuchać Król, ruszyć w droga. a oto gwiazda, który widzieć na wschód, iść przed on, aż przyjść i zatrzymać się nad miejsce, gdzie być dziecię. gdy ujrzeć gwiazda, bardzo się uradować. wejść do dom i zobaczyć dziecię z matka on, Maryja; upaść na twarz i oddać on pokłon. i otworzyć swój skarb, ofiarować on dar: złoto, kadzidło i mirra. a otrzymać w sen nakaz, żeby nie wracać do Herod, inny droga udać się do ojczyzna."" ",2019-01-06
"""umiłowany, miłować się wzajemnie, ponieważ miłość być z bóg, a każdy, kto miłować, narodzić się z bóg i znać bóg. kto nie miłować, nie znać bóg, bo bóg być miłość. w to objawić się miłość bóg ku my, że zesłać syn swój jednorodzony na Świat, abybyć życie mieć dzięki on. w to przejawiać się miłość, że nie my umiłowaćbyć bóg, ale że on sam my umiłować i posłać syn swój jako ofiara przebłagalny za nasz grzech. uwielbić Pan wszystek lud Ziemia boży, przekazać twój sąd Król, a twój sprawiedliwość syn królewski. aby twój lud rządzić sprawiedliwie i ubogi według prawo.niech góra przynieść ludowy pokój, a wzgórze sprawiedliwość. otoczyć opieka uciśniony z lud, być ratować dziecko biedak.za dzień on zakwitnąć sprawiedliwość i wielki pokój, aż Księżyc nie zgasnąć. być panować od morze do morze, od rzeka aż po kraniec Ziemia. gdy Jezus ujrzeć wielki tłum, ogarnąć on litość nad on; być bowiem jak owca nie maić pasterz. i zacząć on nauczać. a gdy pora być już późny, przystąpić do on uczeń i rzec: „miejsce być pusty, a pora już późny. odprawa on. niech iść do okoliczny osiedle i wieś, a kupić siebie coś do jeść”. lecz on on odpowiedzieć: „wy dać on jeść”. rzec on: „mieć pójść i za dwieście denar kupić chleb, żeby on dać jeść?” on on spytać: „ile mieć chleb? iść, zobaczyć !” gdy się upewnić, rzec: „pięć i dwa Ryba”. wtedy polecić on wszyscy usiąść gromada na zielony trawa. i rozłożyć się gromada przy gromada, po sto i po pięćdziesiąt. a wziąć pięć chleb i dwa Ryba, spojrzeć w niebo, odmówić błogosławieństwo, połamać chleb i dawać uczeń, by kładnąć przed on. także dwa Ryba rozdzielić między wszystek. jeść wszyscy do sytość i zebrać jeszcze dwanaście pełny kosz ułomek i ostatek z Ryba. a ten, który jeść chleb, być pięć tysiąc mężczyzna."" ",2019-01-08
"""umiłowany, jeśli bóg tak my umiłować, to i my winienbyć się wzajemnie miłować. nikt nigdy bóg nie oglądać. jeżeli miłować się wzajemnie, bóg trwać w my i miłość ku on być w my doskonały. poznawać, że my trwać w on, a on w my, bo udzielić my z swój duch. my także widziećbyć i świadczyć, że ojciec zesłać syn jako zbawiciel świat. jeśli kto wyznawać, że Jezus być syn boży, to bóg trwać w on, a on w bóg. myśmy poznać i uwierzyć miłość, jaki bóg mieć ku my. bóg być miłość: kto trwać w miłość, trwać w bóg, a bóg trwać w on. przez to miłość osiągać w my kres doskonałość, ponieważ tak, jak on być w niebo, i my być na ten Świat. w miłość nie mieć lęk, lecz doskonały miłość usuwać lęk, ponieważ lęk kojarzyć się z kara. ten zaś, kto się lękać, nie wydoskonalić się w miłość. uwielbić Pan wszystek lud Ziemia boży, przekazać twój sąd Król, a twój sprawiedliwość syn królewski. aby twój lud rządzić sprawiedliwie i ubogi według prawo.Król tarszisz i wyspa przynieść dar, Król szeby i Saba złozić danina. i oddać on pokłon wszystek Król, wszystek naród być on służyć.wyzwolić bowiem biedak, który on wzywać, i ubogi, CO nie mieć opieka. zmiłować się nad biedny i ubogi, nędzarz ocalić od śmierć. kiedy Jezus nasycić pięć tysiąc mężczyzna, zaraz przynaglić swój uczeń, żeby wsiąść do Łódź i wyprzedzić on na drugi brzeg, do Betsaida, zanim odprawić tłum. gdy rozstać się z on, odejść na góra, aby się modlić. wieczór zapaść, Łódź być na środek jezioro, a on sam jeden na ląd. widzieć, jak się trudzić przy wiosłować, bo wiatr być on przeciwny, około czwarty straż nocny przyjść do on, kroczyć po jezioro, i chcieć on minąć. on zaś, gdy on ujrzeć kroczyć po jezioro, myśleć, że to zjawa, i zacząć krzyczeć. widzieć on bowiem wszyscy i zatrwożyć się. lecz on zaraz przemówić do on: „odwaga, ja być, nie bać się”. i wejść do on do Łódź, a wiatr się uciszyć. on tym bardzo być zdumiony w dusza, że nie zrozumieć sprawa z chleb, gdyż umysł on być otępiały."" ",2019-01-09
"""miły: my miłować bóg, ponieważ bóg sam pierwszy my umiłować. jeśliby ktoś mówić: „miłować bóg”, a brat swój nienawidzić, być kłamca, albowiem kto nie miłować brat swój, który widzieć, nie móc miłować bóg, który nie widzieć. taki zaś mieć od on przykazać, aby ten, kto miłować bóg, miłować też i brat swój. każdy, kto wierzyć, że Jezus być mesjasz, z bóg się narodzić i każdy miłować to, który dać życie, miłować również to, który życie od on otrzymać. po to poznawać, że miłować dziecko boży, gdy miłować bóg i wypełniać on przykazanie, albowiem miłość wzgląd bóg polegać na spełniać on przykazanie, przykazać on nie być ciężki. wszystko bowiem, CO z bóg zrodzić, zwyciężać Świat, tym właśnie zwycięstwo, który zwyciężyć Świat, być nasz wiara. uwielbić Pan wszystek lud Ziemia boży, przekazać twój sąd Król, a twój sprawiedliwość syn królewski. aby twój lud rządzić sprawiedliwie i ubogi według prawo.wybawić on od Krzywda i ucisk a krew on cenny być w on oko. zawsze być się modlić za on, nieustannie on błogosławić.niech on imię trwać na wiek; jak długo świecić słońce, niech trwać on imię. niech on imienie wzajemnie się błogosławić. niech wszystek naród Ziemia życzyć on szczęście! Jezus powrócić w moc duch do Galilea, a wieść o on rozejść się po cały okolica. on zaś nauczać w on synagoga, wysławiać przez wszystek. przyjść również do Nazaret, gdzie się wychować. w dzień szabat udać się swój zwyczaj do synagoga i powstać, aby czytać. podać on księga prorok Izajasz. rozwinąć księga, natrafić na miejsce, gdzie być napisać: „duch pański spoczywać na ja, ponieważ ja namaścić i posłać ja, abybyć ubogi nieść dobry nowina, więzień głosić wolność, a niewidomy przejrzeć; abybyć uciśniony odsyłać wolny, abybyć obwoływać rok łaska od Pan”. zwinąć księga oddać sługa i usiąść; a oko wszyscy w synagoga być w on utkwić. począć więc mówić do on: „dziś spełnić się ten słowo pismo, któreście słyszeć”. a wszyscy przyświadczać on i dziwić się pełny wdzięk słowo, który płynąć z usta on."" ",2019-01-10
"""to mówić Pan bóg: """"oto ja wysłać anioł mój, aby przygotować droga przed ja, a potem nagle przybyć do swój świątynia Pan, który wy oczekiwać, i anioł przymierze, który pragnąć. oto nadejść, mówić Pan zastęp. ale kto przetrwać dzień on nadejście i kto się ostać, gdy się ukazać? albowiem on być jak ogień złotnik i jak ług farbiarz. usiąść więc, jakby mieć przetapiać i oczyszczać srebro, i oczyścić syn Lewi, i przecedzić on jak złoto i srebro, a wtedy być składać pan ofiara sprawiedliwy. wtedy być miły pan ofiara Juda i Jeruzalem jak za dawny dzień i rok starożytny"""". Pan bóg zastęp, on być Król chwała brama, podnieść swój szczyt, unieść się, odwieczny podwoj, aby móc wkroczyć Król chwała. kto być ten Król chwała? Pan, dzielny i potężny,Pan, potężny w bój.brama, podnieść swój szczyt, unieść się, odwieczny podwoj, aby móc wkroczyć Król chwała. kto być ten Król chwała? Pan zastęp: on być Król chwała.błogosławić, dusza mój, Pan, bóg mój, Pan, ty być bardzo wielki! odziać w majestat i piękno, światło okryć jak płaszcz.chmura być twój rydwan, przechadzać się na skrzydło wiatr. wicher używać za swój poseł, sługa twój ogień i płomień.jak liczny być dzieło twój, Pan! ty wszystko mądrze uczynićbyć, Ziemia być pełny twój stworzenie. oto być morze, ogromny i szeroki, a w on żyjątko bez lik, zwierzę wielki i mały.wszystko ten czekać na ty, bybyć dać on pokarm w właściwy czas. gdy on dawać, zbierać, gdy otwierać swój ręka, sycić się twój dobro.kiedy odbierać on oddech, marnieć i w proch się obracać. stwarzać on, napełniać swój duch, i odnawiać oblicze Ziemia. gdy upłynąć dzień oczyścić Maryja według prawo mojżeszowy, rodzic przynieść Jezus do Jerozolima, aby on przedstawić pan. tak bowiem być napisać w prawo pański: """"każdy pierworodny dziecko płeć męski być poświęcić pan"""". mieć również złożyć w ofiara parę synogarlica albo dwa młody gołąb, zgodnie z przepis prawo pański. a żyć w Jerozolima człowiek, imienie Symeon. być to człowiek sprawiedliwy i pobożny, wyczekiwać pociecha Izrael, a duch święty spoczywać na on. on duch święty objawić, że nie ujrzeć śmierć, aż nie zobaczyć mesjasz pańskie. za natchnienie więc duch przyjść do świątynia. a gdy rodzic wnosić dzieciątko Jezus, aby postąpić z on według zwyczaj prawo, on wziąć on w objęcie, błogosławić bóg i mówić: gdy upłynąć dzień oczyścić Maryja według prawo mojżeszowy, rodzic przynieść Jezus do Jerozolima, aby on przedstawić pan. tak bowiem być napisać w prawo pański: """"teraz, o władca, pozwolić odejść sługa twój w pokój, według twój słowo. bo mój oko ujrzeć twój zbawienie, któryś przygotować wobec wszystek naród: światło na Oświecenie pogan i chwała lud twój, Izrael"""". a on ojciec i matka dziwić się to, CO o on mówić. Symeon zaś błogosławić on i rzec do Maryja, matka on: """"oto ten przeznaczyć być na upadek i na powstanie wiele w Izrael i na znak, który sprzeciwiać się być. a twój dusza miecz przeniknąć, aby na jaw wyjść zamysł serce wiele"""". być tam również prorokini Anna, córka fanuela z pokolenie asera, bardzo podejść w rok. od swój panieństwo siedem rok żyć z mąż i pozostawać wdowa. liczyć już osiemdziesiąty czwarty rok życie. nie rozstawać się z świątynia, służyć bóg w posta i modlitwa dzień i noc. przyjść w ten właśnie chwila, sławić bóg i mówić o on wszystek, który oczekiwać wyzwolenie Jerozolima. a gdy wypełnić wszystko według prawo pański, wrócić do Galilea, do swój miasto Nazaret. dziecię zaś rosnąć i nabierać moc, napełniać się mądrość, a łaska boży spoczywać na on."" ",2019-01-13
"""nie Anioł bóg poddać przyszły Świat, o który mówić. ktoś to gdzieś potwierdzić uroczyście, mówić: """"co być człowiek, że pamiętać o on, albo syn człowieczy, że się troszczyć o on; mało CO mały uczynićbyć on od anioł, chwała i cześć on uwieńczyćbyć. wszystko poddaćbyć pod on stopa"""". ponieważ zaś poddać on wszystko, nic nie zostawić, CO by nie być on poddać. teraz wszakże nie widzieć jeszcze, aby wszystko być on poddać. widzieć natomiast Jezus, który mało CO od anioł być mały, chwała i cześć uwieńczyć za męka śmierć, iż z łaska boży zaznać śmierć za każdy człowiek. przystać bowiem to, dla który wszystko i przez który wszystko istnieć, który wiele syn do chwała doprowadzać, aby przewodnik on zbawienie udoskonalić przez cierpienie. tak bowiem ten, który uświęcać, jak ten, który maić być uświęcić, od jeden wszyscy pochodzić. z ten to przyczyna nie wstydzić się nazywać on brat swój, mówić: """"oznajmić imię twój brat mój, pośrodku zgromadzenie być ty wychwalać"""". daćbyć syn władza nad swój dzieło o Pan, nasz Pan, jak przedziwny być twój imię po cały Ziemia. co być człowiek, że o on pamiętać, co syn człowieczy, że troszczyć się o on?uczynićbyć on niewiele mały od anioł, uwieńczyćbyć on cześć i chwała. obdarzyćbyć on władza nad dzieło ręka twój, wszystko złożyćbyć pod on stopa:owca i bydło wszelaki, i dziki zwierzę, ptak niebieski i Ryba morski, wszystko, CO szlaka morze przemierzać. w Kafarnaum Jezus w szabat wejść do synagoga i nauczać. zdumiewać się on nauka: uczyć on bowiem jak ten, który mieć władza, a nie jak uczyć w pismo. być właśnie w on synagoga człowiek opętać przez duch nieczysty. zacząć on wołać: """"co chcieć od my, Jezus nazarejczyk? przyjśćbyć my zgubić. wiedzieć, kto być: święty bóg"""". lecz Jezus rozkazać on surowo: """"Milcz i wyjść z on!"""" wtedy duch nieczysty zacząć on miotać i z głośny krzyk wyjść z on. a wszyscy się zdumieć, tak że jeden drugi pytać: """"CO to być? nowy jakiś nauka z moc. nawet duch nieczysty rozkazować i być on posłuszny"""". i wnet rozejść się wieść o on wszędzie po cały okoliczny kraina galilejski."" ",2019-01-15
